OTU_ID	SRR16971116	SRR16971117	SRR16971118	SRR16971119	SRR16971120	SRR16971121
a8824b497d85b97849fc58d9337d6adb	0.0	3.0	0.0	0.0	10.0	0.0
0cf58131e6a64af42ce6f8feda94a76f	0.0	11.0	0.0	0.0	0.0	0.0
c2cf181e984b4abd09e3607a64c12f55	0.0	0.0	7.0	0.0	0.0	0.0
e34c219908dabe9d419723c433642605	0.0	0.0	3.0	0.0	7.0	0.0
d586e3036689d494a98543a1019f4566	0.0	0.0	3.0	0.0	0.0	9.0
91e0ee286a304a77e790a6debbeb6738	0.0	0.0	1.0	2.0	2.0	5.0
5f83fae51fdf0e12cc9382c4b5896e5c	0.0	0.0	8.0	0.0	0.0	2.0
1b13e27ffb759d96b7ed911531e357d8	0.0	0.0	12.0	0.0	0.0	0.0
8dd90d7708056937c3d8e661f1d417e9	0.0	0.0	0.0	15.0	0.0	0.0
e6fa84c0eb1cfc5c85297bf2981ed865	0.0	0.0	0.0	13.0	1.0	0.0
965d6cea07850e31fd6e9c13ed2695e9	0.0	0.0	0.0	7.0	2.0	3.0
7ab5ddcf1c602202e7c0b8d8947ad1e0	0.0	0.0	0.0	0.0	6.0	6.0
7efcb55659b164c320f18244206f4fac	0.0	0.0	0.0	0.0	13.0	0.0
43f5494943c13d2217b54bf80ddd74a4	0.0	0.0	0.0	0.0	4.0	8.0
f828016870f8b18395a310b081c13495	0.0	0.0	0.0	0.0	0.0	13.0
f6292edf63ed63ccb6549f6096bfec57	0.0	0.0	0.0	0.0	0.0	11.0
c4a1ad5ec8efee6d951a7c96b9bbb667	3.0	0.0	8.0	0.0	0.0	0.0
17d22c1a0acc71a3bacbca9ed2d7c7e7	4.0	4.0	1.0	0.0	0.0	0.0
b4e25941acea762df3004989c8ed2b56	4.0	4.0	0.0	3.0	0.0	0.0
77cbb1233fa9862c36117ea59d747887	7.0	0.0	0.0	0.0	6.0	0.0
cab3548983785a378b2401ddbd1ef4c2	4.0	3.0	3.0	0.0	0.0	0.0
c4c43ca29c2cb67750130fc3fa94d456	5.0	6.0	3.0	0.0	0.0	0.0
fec6c3daaf80d8756fbd6a356141c138	6.0	0.0	0.0	0.0	5.0	0.0
278dc2c32b111d7752e74e026ef33ab8	9.0	0.0	0.0	0.0	0.0	0.0
63114cbb138f2f1b183b51113dc50f45	4.0	0.0	0.0	6.0	0.0	0.0
f14f31174edc0d708b1192fe800df30d	3.0	0.0	0.0	0.0	0.0	4.0
e788d80d580eafce12eeee143131817b	1.0	0.0	0.0	0.0	0.0	5.0
fe465fcdbb4240dda7d611a639518a10	1.0	0.0	6.0	0.0	0.0	0.0
dd173c6131be082c24800f86e442f381	4.0	0.0	0.0	0.0	3.0	2.0
fe835f6721f2edb097cfa9c5d6ad669f	1.0	0.0	0.0	0.0	4.0	3.0
9577ec53618e6f6c779ffaa324eb8a31	10.0	0.0	0.0	0.0	0.0	0.0
8c3663ba36f259750d322d918ab6f360	0.0	3.0	2.0	5.0	0.0	0.0
17b9c3171d74bfff35304acacc24bb31	0.0	14.0	0.0	0.0	0.0	0.0
08e2d4c662788eac975d47d79bb1368e	0.0	0.0	5.0	0.0	6.0	0.0
227510ac7562fc35de5a53a8d62e5fda	0.0	0.0	11.0	0.0	0.0	0.0
66ba0bdf11f29eca5f0ec2a485cacccd	0.0	0.0	4.0	4.0	0.0	2.0
8a52c61028cc09641fbc6825ccc1dd62	0.0	0.0	9.0	0.0	0.0	0.0
e76c1cd1b855607e21e039cc2388d18b	0.0	0.0	11.0	0.0	0.0	0.0
c1871a0edc01c5ab9433b744b04a1b9a	0.0	0.0	7.0	6.0	0.0	0.0
fdd2fffdad72367a335e7df55c23e442	0.0	0.0	2.0	0.0	8.0	0.0
5d8b0e22dba81e260d16e819182bd1f8	0.0	0.0	12.0	0.0	0.0	0.0
3c8636df5f20207bea104189eaa88784	0.0	0.0	3.0	0.0	8.0	0.0
3bcac18da8f9acd10c81b6647624f5ef	0.0	0.0	0.0	3.0	4.0	2.0
b72b8c877bb6effad7f4150300be9eaa	0.0	0.0	0.0	9.0	6.0	0.0
a7cfab6c9dca1905542774b84a0e9682	0.0	0.0	0.0	6.0	7.0	0.0
c690d85db49e20d2ec7d856c84ca2654	0.0	0.0	0.0	14.0	0.0	0.0
de0205d799f9821fee0173dd4259a856	0.0	0.0	0.0	14.0	0.0	0.0
9688777a1781032e852bfbd50ed5a915	0.0	0.0	0.0	0.0	11.0	0.0
1829cd59338b5c96726ac0544c5c81ab	0.0	0.0	0.0	0.0	11.0	0.0
d0453bf04ad8b7071106455f3db4adae	0.0	0.0	0.0	0.0	0.0	11.0
d182aa81555dd07137da8be9a7d4b84a	0.0	0.0	0.0	0.0	0.0	8.0
a69139db485795385fe6a09f1084cea5	0.0	0.0	0.0	0.0	0.0	9.0
8174bdd0293b5b897cbc284715cf4860	6.0	2.0	0.0	0.0	0.0	0.0
44d56f0df6fcdabeb6dd7e0e57019cec	3.0	0.0	4.0	0.0	0.0	0.0
f5e3c7c08c51bd9c93dab63a5210b924	9.0	0.0	0.0	0.0	0.0	0.0
93da7c4039cf5baf9f4091de6312bb2a	5.0	2.0	0.0	4.0	0.0	0.0
c321573d20803ee3a5e7cdbdac53e265	10.0	0.0	0.0	0.0	0.0	0.0
4d6e86e2d10c2f59f59903f0b23b67c3	3.0	0.0	0.0	3.0	0.0	4.0
1689f05f47f6b15caa530c1074691cb3	9.0	0.0	0.0	0.0	0.0	0.0
6665cc15a963d1a6a8c70bfc3e6046c3	7.0	0.0	0.0	0.0	0.0	0.0
492237eb2a6a2e62d7a2358f31691668	3.0	0.0	2.0	0.0	0.0	0.0
305891965e3eef1f0640bc25a7bc5b1f	5.0	0.0	7.0	0.0	0.0	0.0
744ffb9abc9fb70095e30834e4697895	1.0	0.0	7.0	0.0	0.0	0.0
9dca07cd82db28615b083762090041bc	9.0	0.0	0.0	0.0	0.0	0.0
04bbf68eb2e0aaca647b2b9af2e6f810	0.0	4.0	3.0	0.0	0.0	0.0
0e7ca2a0ec1c2b2bda0f76db25e01d45	0.0	6.0	4.0	2.0	0.0	0.0
34dc40901612b761a15d426ba6648fdc	0.0	4.0	0.0	0.0	7.0	0.0
031b5d19342852733b01137e8dc8b7db	0.0	6.0	5.0	0.0	0.0	0.0
f40827235d27365391b9583747c26d54	0.0	4.0	0.0	0.0	0.0	2.0
1381d1ef562f5016eb51eb1bd6e75aee	0.0	0.0	2.0	0.0	0.0	8.0
1e380a37581ea7c1638e32a9cbac0860	0.0	0.0	5.0	0.0	3.0	0.0
9a0a3876cacc0d9395894fa23c751a04	0.0	0.0	0.0	14.0	0.0	0.0
4e92cba15d6086f60796f62ccaea14bc	0.0	0.0	0.0	5.0	3.0	3.0
6765319be1ed421565ae6b3b07a6ba58	0.0	0.0	0.0	14.0	0.0	0.0
17ba27d04ddcd273056365f0c45d847e	0.0	0.0	0.0	13.0	0.0	0.0
c15e794e7c8b8a201a783bb41d7a6b9a	0.0	0.0	0.0	5.0	0.0	5.0
65d28295f97127bfd4620ad5946a85ce	0.0	0.0	0.0	0.0	11.0	0.0
59a68907336648240a07512c5b540d98	0.0	0.0	0.0	0.0	10.0	0.0
96b78912f4f15c7883fb0947c2e7f19a	0.0	0.0	0.0	0.0	6.0	5.0
11977b987f06508ac920d53bb159e6cf	0.0	0.0	0.0	0.0	8.0	0.0
fd565b91a2a270a1e8d0f82ce008e38c	0.0	0.0	0.0	0.0	9.0	0.0
a1347ec1459e6fbeef9ff174fa99ecab	0.0	0.0	0.0	0.0	0.0	8.0
a64f5797bbbb7d4797f92d0e1cb8adad	5.0	0.0	2.0	2.0	0.0	0.0
8f704c9cc2a917187d63474ecb24c1b5	4.0	0.0	1.0	0.0	0.0	3.0
148df2d5d7e4add38ba6f06bf299a0c2	6.0	0.0	0.0	4.0	0.0	0.0
02646da6cd36a3c07d1e03536a3fe1f0	0.0	2.0	1.0	2.0	0.0	3.0
7a693c9631137e06ad9c04759e105936	4.0	0.0	5.0	0.0	0.0	0.0
b829927d46b6269a1f1f448e09438adc	7.0	0.0	2.0	0.0	0.0	0.0
d1b4f2a6ea156784d47f4301c29f7cda	5.0	0.0	0.0	0.0	4.0	0.0
83414d8ffd4073ded310b5b86482da22	1.0	2.0	4.0	0.0	0.0	0.0
55eeff2e4a628080ed650f7977dbb10f	1.0	3.0	5.0	0.0	0.0	0.0
d6f76e234de4bd472131401b3dca6e55	1.0	3.0	2.0	0.0	0.0	0.0
fff23b4ff0f6826ae437652993ae9a4f	0.0	6.0	5.0	0.0	0.0	0.0
e5289f9ab2558a6d2c346367330c0457	0.0	9.0	0.0	0.0	0.0	0.0
d6dd301ce8b89f3678da0d24113edfb7	0.0	8.0	0.0	0.0	0.0	0.0
4d7f35b3e54095446374245869443ac1	0.0	5.0	0.0	6.0	2.0	0.0
78de791843649275cc323283d47a2634	0.0	3.0	0.0	7.0	0.0	0.0
4fa204a3145035364f29e7012d8156d2	0.0	11.0	0.0	0.0	0.0	0.0
012a7c4253ac0951a2582f6d91a7ec9e	0.0	6.0	2.0	0.0	0.0	0.0
21bc7c03f5b64dd8aa9d20db1b847cef	0.0	0.0	7.0	0.0	0.0	0.0
2bddc16eaa709e897b54dfe28bdeb029	0.0	0.0	7.0	0.0	0.0	0.0
ecb463b82b3a655a38d28a511c5bb2b3	0.0	0.0	0.0	6.0	0.0	5.0
358f3ae72f8d3404aae0d95311d0808c	0.0	0.0	0.0	13.0	0.0	0.0
d51bf10dac8c4071a8398658997d796f	0.0	0.0	0.0	13.0	0.0	0.0
47cf44e23c5afecc857deea42f9f19ec	0.0	0.0	0.0	5.0	0.0	5.0
bfdc8bcffebcc08c5ace7839336d455f	0.0	0.0	0.0	0.0	6.0	3.0
998da483b79ba4b910a0d3aad7df2c36	0.0	0.0	0.0	0.0	12.0	0.0
8efe07602c475b22ecc27f26f8c44544	0.0	0.0	0.0	0.0	9.0	0.0
1ebf8a8ca0ecdb59d6dab2b1fa96c432	0.0	0.0	0.0	0.0	9.0	0.0
47746f74a82147b38ffc61c25ba9246e	0.0	0.0	0.0	0.0	9.0	0.0
2b10db309a1ac4f1adaf561d9d72b439	0.0	0.0	0.0	0.0	0.0	8.0
ac991e2d8acbcf13a7cd97ed0ff3e4b5	0.0	0.0	0.0	0.0	0.0	10.0
80df89b9c126c4935c8aab9841ffae69	3.0	0.0	4.0	0.0	0.0	0.0
4034ebbc1e3c01dc064fb2a8bde8cf0e	4.0	3.0	0.0	0.0	0.0	0.0
d898fe2c196576eb5d79c77a73f866f4	3.0	0.0	1.0	2.0	0.0	0.0
5e0cc5568d326f4a571f97f0e0597ecf	6.0	0.0	0.0	0.0	0.0	1.0
dc05b884e9ad5298441abe21bfc3b9ba	3.0	4.0	0.0	4.0	0.0	0.0
237601864a0055b3cb48046587990c6a	5.0	2.0	0.0	0.0	0.0	0.0
1dedef081dd3238322f0ec8811354990	4.0	3.0	3.0	0.0	0.0	0.0
b90dd7c926c689b4138d76b6b4db7243	7.0	0.0	0.0	0.0	0.0	0.0
4829d6f79af8ebdce9ddfe72a4268c22	5.0	0.0	1.0	0.0	0.0	0.0
16dfdf5b3d1edad089d078ac35f0842b	2.0	0.0	2.0	0.0	3.0	1.0
74b699e0c68df8f919d7e469904df28f	4.0	0.0	0.0	0.0	1.0	1.0
ff4fbba74f7be975b4908ef579d1e1ee	6.0	0.0	3.0	0.0	0.0	0.0
128cc6e903a22064f1d69127b68cd303	1.0	4.0	3.0	0.0	0.0	0.0
0ede0efbe89547adf09188eece9b9ba8	7.0	0.0	0.0	0.0	0.0	0.0
15c606a137f48110a090e1734ba58874	2.0	0.0	0.0	5.0	0.0	0.0
dcc4160f0814a536856bbe439b0843b4	4.0	0.0	0.0	0.0	0.0	3.0
de2cbede34bf3cb01203c1802c5fa05d	5.0	0.0	0.0	0.0	0.0	0.0
24be87563e218bd3c6fc504c8d51e81e	1.0	4.0	2.0	0.0	0.0	2.0
7219eab45169b640fb43c09437bbf97f	6.0	0.0	0.0	0.0	0.0	0.0
002fa8b9a349e1c7d45c8a47efd9110b	7.0	0.0	0.0	0.0	0.0	0.0
f89f0fb7e7b3e71b822c77d87a9e3363	2.0	0.0	2.0	0.0	0.0	1.0
7791040ae030338645f2bb658c6b6886	0.0	3.0	3.0	0.0	0.0	0.0
35997172ff193e29cebf4fb638ca03a8	0.0	4.0	5.0	0.0	0.0	0.0
95d6c8895ddefcb891a8b4c32a3aa091	0.0	10.0	0.0	0.0	0.0	0.0
af9c48a2b0de2d97be0c6edc11cb0425	0.0	9.0	0.0	0.0	0.0	0.0
19170e673ec305ee8b00a710fcdcfa18	0.0	10.0	0.0	0.0	0.0	0.0
4ee3d1a8fda18993b24234f5295b9014	0.0	10.0	0.0	0.0	0.0	0.0
6525786c1e890b4e849b74391b75985a	0.0	3.0	2.0	0.0	2.0	0.0
d6c8157693c920cf2c3fcf2c83e49a46	0.0	0.0	8.0	0.0	0.0	0.0
b74d67778ce7e5318cf97851c1bb6e51	0.0	0.0	7.0	0.0	0.0	0.0
2f4e962c78ee02a497327f37fa3dabee	0.0	0.0	4.0	0.0	0.0	5.0
912918b0f10070dc7d50b9dcea43c748	0.0	0.0	8.0	0.0	0.0	0.0
edb1f3ea78f066a9572c3572b8b950fa	0.0	0.0	5.0	0.0	0.0	0.0
ab9348bdae258f0420deb53ecbfaaa84	0.0	0.0	8.0	0.0	0.0	0.0
ec7b8047c0a611237e4e7d6f6a3f4f35	0.0	0.0	4.0	0.0	0.0	2.0
cbef933c7ca1fe283362776f00643c0a	0.0	0.0	8.0	0.0	0.0	0.0
7b7665420129ffc8add94a8a937862d6	0.0	0.0	1.0	0.0	6.0	0.0
f580ad1a00243e9e658b9e182a2f034b	0.0	0.0	5.0	0.0	0.0	0.0
8959d66f77c745e577479c0a69fba9b1	0.0	0.0	9.0	0.0	0.0	0.0
a57db30362526ab1a0757e38faa47ea3	0.0	0.0	0.0	9.0	2.0	0.0
a6a4c1708088b0a440b123256089a9d3	0.0	0.0	0.0	6.0	5.0	0.0
354b937403da139b937a1c9cd0981165	0.0	0.0	0.0	6.0	0.0	3.0
879d205ddc181a24a3d12a4fdcb12309	0.0	0.0	0.0	0.0	12.0	0.0
1d4c73f049976a80f67740f676da6e7c	0.0	0.0	0.0	0.0	7.0	1.0
13160784f9196c23ab592d724654eec7	0.0	0.0	0.0	0.0	2.0	7.0
271375a162a257f5dac557e2fbabee30	0.0	0.0	0.0	0.0	0.0	9.0
e07dfece54f2ab316fab4e0f0f9f827a	0.0	0.0	0.0	0.0	0.0	7.0
d788253cef4548d49b017da2c48e4715	0.0	0.0	0.0	0.0	0.0	8.0
d31b85713088967d2fc34561eb561184	0.0	0.0	0.0	0.0	0.0	7.0
30ffc7fed279a9e247a9d8235d8e2184	0.0	0.0	0.0	0.0	0.0	5.0
693fbf24cab981710e30704c5f72c511	5.0	0.0	0.0	0.0	0.0	0.0
484f4cbd92543c3cd768e13f88e5ff43	3.0	2.0	3.0	0.0	0.0	0.0
935ce976f687f834b9797dec388740e0	7.0	0.0	0.0	0.0	0.0	0.0
ee65f5f09dac6a5852876611476ecff5	4.0	0.0	0.0	2.0	3.0	0.0
5ca6c76fe8ca65c856fb33bc86f66989	5.0	0.0	0.0	0.0	0.0	3.0
3f940c22a21d9126dcabca5c6f75cd40	3.0	0.0	5.0	0.0	0.0	0.0
53a6b5e82b96f21b75afd58f8a5104be	1.0	0.0	5.0	0.0	0.0	0.0
5a39b0a285b936693459309429b59707	5.0	0.0	0.0	0.0	0.0	0.0
c9090496155345c0ee147a624032b3a2	9.0	0.0	0.0	0.0	0.0	0.0
483fbb8bb61dca5b1a6d98e841b283c6	3.0	0.0	3.0	0.0	0.0	4.0
0f7e0f02f3d76178e64b61a3bfb80b98	3.0	0.0	2.0	0.0	0.0	0.0
b58702c2faa11917da9863dab2810564	5.0	0.0	0.0	0.0	0.0	0.0
658da40e2ad5181c3d4fc0e392710e83	4.0	0.0	0.0	0.0	0.0	0.0
b8bd4b043f137c671bf2d6f5ac8da72b	2.0	0.0	0.0	0.0	2.0	0.0
04b79494b2f1a13843a3517910a41398	6.0	0.0	0.0	0.0	0.0	0.0
dc5de396e0a08eb99e1dcdaa3251fe38	7.0	0.0	0.0	0.0	0.0	0.0
33e38765ac904e213161afefc672f1b8	0.0	7.0	0.0	0.0	0.0	0.0
1379693a7163cc698704a9c94cc01008	0.0	4.0	4.0	0.0	0.0	0.0
cedad9ebd62ebc6b7c21cc79bd35fcd0	0.0	4.0	3.0	0.0	0.0	0.0
58c85c81c88ec446bb68b818e0c80e84	0.0	3.0	4.0	0.0	0.0	0.0
643a2b14e9ccdd3f34af6b2aebce429e	0.0	7.0	0.0	0.0	0.0	0.0
e252ce9ec752a6b5e74dc0d692cd6ebf	0.0	9.0	0.0	0.0	0.0	0.0
85f24b7a2977e41865a5657b3e023512	0.0	4.0	7.0	0.0	0.0	0.0
230c0eab8b4c6d648112c373efe075c1	0.0	0.0	7.0	0.0	0.0	0.0
5efe0b0dd6e908e40bb7074d2e345a8d	0.0	0.0	9.0	0.0	0.0	0.0
332d59bf5f185f4cced8b56f3f41e0e8	0.0	0.0	4.0	5.0	0.0	0.0
47d3ad9c195e1188fb3594d56dc13853	0.0	0.0	5.0	0.0	0.0	0.0
a2f2f40485610d7f8ecf40f30e90997a	0.0	0.0	8.0	0.0	0.0	0.0
85b1dea2b24ad461a699017e8901500e	0.0	0.0	0.0	10.0	0.0	0.0
d9bdbb0921ac009802163e0ce2884fe8	0.0	0.0	0.0	7.0	0.0	3.0
f2328b010ce15c1294bbae5ccadbf53b	0.0	0.0	0.0	11.0	0.0	0.0
32b278758d27e2f9b44512305bb13b97	0.0	0.0	0.0	0.0	7.0	0.0
866eecea52b0df90373f39d7dec8d541	0.0	0.0	0.0	0.0	1.0	4.0
506607e1c1980bb089c846412d504207	0.0	0.0	0.0	0.0	0.0	7.0
cf259b5b6fec2230ae076807e4543065	0.0	0.0	0.0	0.0	0.0	5.0
b3dac8676b51a2d1d4fe10efb124b2e4	0.0	0.0	0.0	0.0	0.0	5.0
66500c488cf58f0e9381a77fac68e470	0.0	0.0	0.0	0.0	0.0	9.0
0d97c0917360664a0395293fe0862cb9	7.0	0.0	0.0	0.0	0.0	0.0
219ce14f6f87e8029993887df9798c6e	2.0	0.0	1.0	0.0	0.0	0.0
9dba1b51b02a4a88a07047852d43fc44	3.0	0.0	2.0	0.0	0.0	0.0
700ef229570cdf926fd51d3eb283b459	1.0	2.0	3.0	0.0	0.0	0.0
53ad3ca1bcefe86e203fae49b4abdb18	4.0	3.0	0.0	0.0	0.0	0.0
edd3c98a42670372bca79118e1683f2c	6.0	0.0	0.0	0.0	0.0	0.0
e8cf7b9c034969cb23548a7ef4ca6ac4	5.0	0.0	1.0	0.0	0.0	0.0
69782b90270e953770ea60eafababcfe	2.0	0.0	3.0	0.0	0.0	0.0
8113b74cf18c0765074ba163d946393d	6.0	0.0	0.0	0.0	0.0	0.0
45105b282b95f3b95bcab6ab15105e15	5.0	2.0	0.0	0.0	0.0	0.0
12322a930d3ac78a8ac9795ef7082d15	3.0	0.0	0.0	0.0	0.0	3.0
bdbbc51763fe4d6b0f2383cd9e670a99	2.0	0.0	0.0	0.0	5.0	0.0
d48a47de1f47a0d44a3b1db5cefcead8	3.0	0.0	0.0	0.0	0.0	1.0
66c9f9f96674a7612a1dd8167d9af20e	3.0	4.0	0.0	0.0	0.0	0.0
ad6f121f3c75642fe99b897e8b643883	6.0	0.0	0.0	0.0	0.0	0.0
87c7d02d1f2395a94ccb311418845da4	7.0	0.0	0.0	0.0	0.0	0.0
a2e2b24a73d2c4e22f9357d1e8835615	0.0	2.0	4.0	0.0	0.0	0.0
b66dd5ed8860ca53953562706f6a5087	0.0	5.0	2.0	0.0	0.0	0.0
4a58df2e3af7e7af9790e5eeffa04e6b	0.0	4.0	0.0	0.0	0.0	5.0
401384aa70ed1acbf46102793cd93815	0.0	5.0	2.0	0.0	0.0	0.0
348bc42a8f292df79415eb5a9b461946	0.0	3.0	5.0	0.0	0.0	0.0
65e0f769a11f9ae6219ccae45fafa9ef	0.0	1.0	0.0	0.0	4.0	0.0
e83df48f5c8f059f7f7490f9c70e3a42	0.0	9.0	0.0	0.0	0.0	0.0
efcbf6c092cd8141f4fc27e90a8c33ce	0.0	4.0	5.0	0.0	0.0	0.0
e687f584877f26a805161980bce3a34b	0.0	6.0	0.0	0.0	0.0	0.0
423ee3a1c2c091771bf8ad82e5e475fc	0.0	8.0	0.0	0.0	0.0	0.0
fa2cb295cd4834006c433dd711b310ca	0.0	9.0	0.0	0.0	0.0	0.0
c0199dc22379365e8178eab7d5c870f4	0.0	4.0	0.0	5.0	0.0	0.0
1185b78c7c756f038a49a2d5e7f4fc3c	0.0	4.0	0.0	0.0	0.0	3.0
ea20d06a998d21f013e66f0bfddc7182	0.0	0.0	7.0	0.0	0.0	0.0
65cbf35dcd8195e8c11b68914d50629b	0.0	0.0	2.0	2.0	0.0	3.0
33efb06cb7aecfe5663cc07e863dfe7a	0.0	0.0	4.0	0.0	4.0	0.0
1ad0017ee676114389d5e4f1cf0376cb	0.0	0.0	7.0	0.0	0.0	0.0
9dca1a85d0f347a0e56649c945da25e8	0.0	0.0	5.0	0.0	0.0	0.0
4cb06b282ce176ccc19312079efd8d91	0.0	0.0	7.0	0.0	0.0	0.0
2d4868fe8b10cf75ec4bd7ccf53a1a23	0.0	0.0	4.0	0.0	0.0	0.0
84a109db3f8f18065304f4e2d8a4ec38	0.0	0.0	7.0	0.0	0.0	0.0
f7c7582c6d4568ca8b45f07dae036c8d	0.0	0.0	5.0	0.0	0.0	0.0
0a26b8892e11ab1c4d90efd753d0e681	0.0	0.0	6.0	0.0	0.0	0.0
f8b5d82e459488e54b48a859d100c43f	0.0	0.0	0.0	9.0	0.0	0.0
2867e04458bef7acc61284812ae95c30	0.0	0.0	0.0	5.0	0.0	4.0
7ba1ee2ef73a6965eb8107118bbbacaa	0.0	0.0	0.0	3.0	2.0	2.0
17916b836b9d0f1b0a06739e94632a1b	0.0	0.0	0.0	9.0	0.0	0.0
b964eea40c7e31c86145f2126af6eff2	0.0	0.0	0.0	7.0	2.0	0.0
eddc0b2ade99484976e54edc2413a954	0.0	0.0	0.0	6.0	0.0	2.0
9e647a6acfb57c05ed6f2ed57207d084	0.0	0.0	0.0	6.0	0.0	4.0
7023d6b55e56a8ff0673ed6ec0654971	0.0	0.0	0.0	0.0	2.0	2.0
97bec2a84bb29cf6c460ccf9a1764193	0.0	0.0	0.0	0.0	9.0	0.0
2d49843af810feb0a92e7dc4f25f0c04	0.0	0.0	0.0	0.0	8.0	0.0
de229f7c29f99f01ad45e60812530844	0.0	0.0	0.0	0.0	0.0	6.0
e71d57e9de8476ba5acb3fa6192ea75b	0.0	0.0	0.0	0.0	0.0	7.0
cbfe45191d5fbd264e474815b1a53134	0.0	0.0	0.0	0.0	0.0	5.0
c74f5270fad713d6df1b7dd8757c2c8e	0.0	0.0	0.0	0.0	0.0	9.0
6e12197ae3eeec3ac1a33dbbf07e44b4	6.0	0.0	0.0	0.0	0.0	0.0
17ff42a3e58ee5f681c01c58eb1341e9	5.0	0.0	0.0	0.0	0.0	0.0
398e19f2974f4a0266a31e09f2003b9b	2.0	1.0	3.0	0.0	0.0	0.0
3a43e3b55c0422a4dde03d1aab110f21	5.0	0.0	0.0	0.0	0.0	0.0
e2f6c875e1d2d4de5e54146676b0f8f8	3.0	4.0	0.0	0.0	0.0	0.0
08a67d9a9e3594593e60ba3587ae49cb	5.0	0.0	1.0	0.0	0.0	0.0
5ada1470fac2c3f389f2082b873c05f7	3.0	0.0	4.0	0.0	0.0	0.0
54ab47e9d15518926ffa139f45f8590a	4.0	3.0	0.0	0.0	0.0	0.0
5ba662653237dc0019f3262805888a95	5.0	0.0	0.0	0.0	0.0	0.0
6229845309b6f38a2d44bf4f4831f13c	6.0	0.0	0.0	0.0	0.0	0.0
c57ca25ef3a073be15096ee0cc7a460a	5.0	0.0	0.0	0.0	0.0	0.0
2539926f56b079bbac57ea8efa90ea92	5.0	0.0	0.0	0.0	0.0	0.0
085e8d79aaa82b9f34073575924e3fb9	2.0	0.0	0.0	2.0	0.0	3.0
e4c421832dc242528810e2d2b2551253	3.0	0.0	1.0	0.0	0.0	0.0
796a9e16415821af9ca69cc1df347ee2	4.0	0.0	0.0	0.0	0.0	0.0
9f09c589535c46b34d737d8a071599d8	6.0	0.0	0.0	0.0	0.0	0.0
2973a1a369290ebcf65fbb0ec188e3a5	5.0	0.0	0.0	0.0	0.0	0.0
e5612463640b3b07976ab2d71640a441	7.0	0.0	0.0	0.0	0.0	0.0
e9dcb34b4960dc1ae90f399b427a5a35	2.0	0.0	0.0	7.0	0.0	0.0
33a37ed3b5173bcad6c86810a70d210a	2.0	0.0	0.0	5.0	0.0	0.0
b93962ef3b3fc67990d64a0bc91d8b32	2.0	1.0	5.0	0.0	0.0	0.0
4a0bf6c3d8d955d2d710367e3e33bb67	0.0	2.0	1.0	4.0	0.0	0.0
0aadf8912acc32213e782bbfd7b8cb00	0.0	2.0	5.0	0.0	0.0	0.0
5eebc460b1518a3a39eefef65a2fa05c	0.0	6.0	0.0	0.0	0.0	0.0
798028412bc2f3f821b48220cc3385ec	0.0	7.0	0.0	0.0	0.0	0.0
9e9f0a49acfb2088f6b3df8f507cce58	0.0	3.0	2.0	0.0	0.0	0.0
2b279391509be6c1fb6f40408046ef70	0.0	4.0	4.0	0.0	0.0	0.0
7c025e141b44055add3fbdfe873888be	0.0	6.0	0.0	0.0	0.0	0.0
a802c529460cbf59d8f86a741ac5f3c3	0.0	7.0	0.0	0.0	0.0	0.0
afbf7a92a1167dfdc31d59f30cafef3f	0.0	7.0	0.0	0.0	0.0	0.0
74a974908b7e146f03087d03e867ba49	0.0	0.0	4.0	0.0	0.0	0.0
51fe68739256ad14013fb8ec0fc0081c	0.0	0.0	3.0	5.0	0.0	0.0
4a97c5ccd1878c844bbaaa97dd2d1510	0.0	0.0	4.0	0.0	0.0	0.0
247ba9cd06ff8a85a96512de38fb1191	0.0	0.0	3.0	0.0	0.0	4.0
5d6729e292e58d68a84503a8fe1a1379	0.0	0.0	5.0	0.0	0.0	0.0
15bfc9cf7347f8de4d62d7ba033ccf23	0.0	0.0	8.0	0.0	0.0	0.0
f56335c55bd20c96807ff1c5cf36cd25	0.0	0.0	3.0	0.0	0.0	3.0
40430f69df11f19f6d83891f51bd9ffc	0.0	0.0	7.0	0.0	0.0	0.0
2cf76f1fe9f95b00fac1d48dd968e90a	0.0	0.0	5.0	0.0	0.0	0.0
c36ec0d1daccddc46282f29aa645507c	0.0	0.0	1.0	0.0	0.0	3.0
620cdc0b85b82ba640a67df99cf92491	0.0	0.0	0.0	9.0	0.0	0.0
05d382c20fac7faa3fff69642bb31c5a	0.0	0.0	0.0	9.0	0.0	0.0
290827a96eca6e92092037cfd4c30151	0.0	0.0	0.0	5.0	2.0	0.0
9c7c061d91460aa8fe28b524848f4209	0.0	0.0	0.0	9.0	0.0	0.0
dcf461cd081cade80dff0e9e8ec393fd	0.0	0.0	0.0	9.0	0.0	0.0
f5ba2293f95ef46c8cb85bda8e5cea98	0.0	0.0	0.0	4.0	3.0	0.0
b1a0b24821a47de3890ce02e53f06085	0.0	0.0	0.0	5.0	0.0	2.0
65de0cf8d42eb3d9a141bb5b46c085e2	0.0	0.0	0.0	3.0	0.0	5.0
da9db1216bc94865557d397add52f9d7	0.0	0.0	0.0	0.0	7.0	0.0
54561db17603f2f0ae422bba5385d3fb	0.0	0.0	0.0	0.0	6.0	0.0
f1bb0878d57e62d20aacfc874dd72abf	0.0	0.0	0.0	0.0	9.0	0.0
